"CPSID","COUNTY","weight","hhsize","FSTOTXPNC_perpers","FSSTATUS","FSSTATUSMD","FSFOODS","FSWROUTY","FSBAL","FSRAWSCRA","FSTOTXPNC","FAMINC","female","hispanic","black","kids","elderly","education","married","femhispanic"
"20220902177500","0",4671.464,5,20,1,1,1,99,99,0,100,1,2,0,0,0,1,3,2,0
"20220902177500","0",4671.464,5,20,1,1,1,99,99,0,100,1,2,0,0,0,1,3,2,0
"20220902177500","0",4671.464,5,20,1,1,1,99,99,0,100,1,2,0,0,0,1,3,2,0
"20220902178200","0",4117.8541,2,30,1,1,1,99,99,0,60,1,2,0,0,0,2,1,0,0
"20220902178200","0",4117.8541,2,30,1,1,1,99,99,0,60,1,2,0,0,0,2,1,0,0
"20220902178900","0",3656.7065,2,110,1,1,1,1,1,0,220,1,1,0,0,0,2,0,2,0
"20220902178900","0",3656.7065,2,110,1,1,1,1,1,0,220,1,1,0,0,0,2,0,2,0
"20220902179500","0",3936.0268,1,999,99,99,99,99,99,99,999,99,1,0,0,0,1,0,0,0
"20220902179900","0",3656.7065,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0
"20220902180000","0",3896.5338,1,999,99,99,99,99,99,99,999,99,1,0,1,0,1,0,0,0
"20220902180800","0",3648.6758,1,80,1,1,1,99,99,0,80,1,0,0,0,0,1,1,0,0
"20220902182500","0",3656.7065,2,499.5,99,99,99,99,99,99,999,99,2,0,0,0,2,1,0,0
"20220902182500","0",3656.7065,2,499.5,99,99,99,99,99,99,999,99,2,0,0,0,2,1,0,0
"20220902183600","0",3895.2681,2,25,3,4,1,2,3,8,50,3,1,0,1,0,0,0,1,0
"20220902183600","0",3895.2681,2,25,3,4,1,2,3,8,50,3,1,0,1,0,0,0,1,0
"20220902185200","0",4462.8591,3,110,1,2,2,1,3,1,330,1,1,0,0,0,0,0,2,0
"20220902185200","0",4462.8591,3,110,1,2,2,1,3,1,330,1,1,0,0,0,0,0,2,0
"20220902185200","0",4462.8591,3,110,1,2,2,1,3,1,330,1,1,0,0,0,0,0,2,0
"20220902185500","0",4179.4906,2,170,1,1,1,99,99,0,340,1,1,0,0,0,2,2,2,0
"20220902185500","0",4179.4906,2,170,1,1,1,99,99,0,340,1,1,0,0,0,2,2,2,0
"20220902185800","0",3984.8944,1,999,99,99,99,99,99,99,999,99,0,0,0,0,1,0,0,0
"20220902187100","0",3936.0268,2,30,1,1,1,99,99,0,60,1,1,0,0,0,2,2,2,0
"20220902187100","0",3936.0268,2,30,1,1,1,99,99,0,60,1,1,0,0,0,2,2,2,0
"20220902187800","0",4671.464,3,90,1,1,2,1,1,0,270,1,2,0,2,2,0,0,0,0
"20220902187800","0",4671.464,3,90,1,1,2,1,1,0,270,1,2,0,2,2,0,0,0,0
"20220902187800","0",4671.464,3,90,1,1,2,1,1,0,270,1,2,0,2,2,0,0,0,0
"20220902188000","0",3781.5475,2,40,1,1,1,1,2,1,80,1,1,0,0,0,2,0,2,0
"20220902188000","0",3781.5475,2,40,1,1,1,1,2,1,80,1,1,0,0,0,2,0,2,0
"20220902189100","0",4302.872,2,165,1,1,1,99,99,0,330,1,1,0,0,0,2,2,2,0
"20220902189100","0",4302.872,2,165,1,1,1,99,99,0,330,1,1,0,0,0,2,2,2,0
"20220902189700","0",3936.0268,1,999,99,99,99,99,99,99,999,99,1,0,0,0,1,1,0,0
"20220902191800","0",4649.2486,2,120,1,1,1,99,99,0,240,1,1,0,0,0,0,2,2,0
"20220902191800","0",4649.2486,2,120,1,1,1,99,99,0,240,1,1,0,0,0,0,2,2,0
"20220902192600","0",5028.2973,1,999,99,99,99,99,99,99,999,99,1,0,0,0,0,0,0,0
"20220902193800","0",5028.2973,1,220,1,2,2,1,3,1,220,1,1,0,0,0,0,0,0,0
"20220902195300","0",4117.8541,2,100,1,1,2,1,1,0,200,1,1,0,0,0,2,0,2,0
"20220902195300","0",4117.8541,2,100,1,1,2,1,1,0,200,1,1,0,0,0,2,0,2,0
"20220902195600","0",4131.7481,2,85,1,1,2,1,1,0,170,1,1,0,0,0,2,2,0,0
"20220902195600","0",4131.7481,2,85,1,1,2,1,1,0,170,1,1,0,0,0,2,2,0,0
"20220902196700","0",4156.4922,2,125,1,1,1,99,99,0,250,1,1,0,0,0,0,0,2,0
"20220902196700","0",4156.4922,2,125,1,1,1,99,99,0,250,1,1,0,0,0,0,0,2,0
"20220902196900","0",3927.3826,1,130,1,1,1,99,99,0,130,1,0,0,0,0,1,1,0,0
"20220902198900","0",3897.0138,3,0,1,1,1,99,99,0,0,1,2,0,0,0,2,0,2,0
"20220902198900","0",3897.0138,3,0,1,1,1,99,99,0,0,1,2,0,0,0,2,0,2,0
"20220902198900","0",3897.0138,3,0,1,1,1,99,99,0,0,1,2,0,0,0,2,0,2,0
"20220902200700","0",8164.2578,3,3.33333333333333,1,1,1,99,99,0,10,1,1,0,0,1,0,0,2,0
"20220902200700","0",8164.2578,3,3.33333333333333,1,1,1,99,99,0,10,1,1,0,0,1,0,0,2,0
"20220902200700","0",8164.2578,3,3.33333333333333,1,1,1,99,99,0,10,1,1,0,0,1,0,0,2,0
"20220902202100","0",3679.3341,2,240,1,1,1,99,99,0,480,1,1,0,0,0,2,2,2,0
"20220902202100","0",3679.3341,2,240,1,1,1,99,99,0,480,1,1,0,0,0,2,2,2,0
"20220902202400","0",3804.9476,1,150,1,1,2,1,1,0,150,1,1,0,0,0,1,0,0,0
"20220902204100","18141",2916.1541,2,175,3,2,2,3,3,7,350,3,2,0,0,0,1,0,0,0
"20220902204100","18141",2916.1541,2,175,3,2,2,3,3,7,350,3,2,0,0,0,1,0,0,0
"20220902204700","18141",5426.027,2,70,1,2,2,3,1,2,140,1,1,0,2,1,0,1,0,0
"20220902204700","18141",5426.027,2,70,1,2,2,3,1,2,140,1,1,0,2,1,0,1,0,0
"20220902204800","18141",3630.6986,4,25,1,1,1,1,1,0,100,1,1,0,0,0,1,2,0,0
"20220902204800","18141",3630.6986,4,25,1,1,1,1,1,0,100,1,1,0,0,0,1,2,0,0
"20220902204800","18141",3630.6986,4,25,1,1,1,1,1,0,100,1,1,0,0,0,1,2,0,0
"20220902204800","18141",3630.6986,4,25,1,1,1,1,1,0,100,1,1,0,0,0,1,2,0,0
"20220902205900","18141",3468.5692,1,130,1,1,1,99,99,0,130,1,1,0,0,0,0,1,0,0
"20220902207900","0",6185.4482,1,120,1,1,1,99,99,0,120,1,0,0,0,0,0,1,0,0
"20220902210200","0",7933.5699,1,150,1,1,1,99,99,0,150,1,1,0,0,0,0,0,0,0
"20220902211400","0",8573.6908,2,250,1,1,1,99,99,0,500,1,1,0,1,0,0,2,2,0
"20220902211400","0",8573.6908,2,250,1,1,1,99,99,0,500,1,1,0,1,0,0,2,2,0
"20220902211800","18141",3230.4584,3,133.333333333333,1,1,1,99,99,0,400,1,1,0,0,0,0,3,2,0
"20220902211800","18141",3230.4584,3,133.333333333333,1,1,1,99,99,0,400,1,1,0,0,0,0,3,2,0
"20220902211800","18141",3230.4584,3,133.333333333333,1,1,1,99,99,0,400,1,1,0,0,0,0,3,2,0
"20220902212900","0",4700.3709,2,205,1,1,1,99,99,0,410,1,1,0,0,0,1,1,2,0
"20220902212900","0",4700.3709,2,205,1,1,1,99,99,0,410,1,1,0,0,0,1,1,2,0
"20220902213300","0",4853.3438,1,0,3,3,3,3,2,7,0,3,0,0,0,0,0,0,0,0
"20220902213600","0",4275.4341,1,999,99,99,99,99,99,99,999,99,0,0,0,0,1,1,0,0
"20220902214500","0",5245.9628,2,499.5,99,99,99,99,99,99,999,99,1,0,2,0,1,2,2,0
"20220902214500","0",5245.9628,2,499.5,99,99,99,99,99,99,999,99,1,0,2,0,1,2,2,0
"20220902214600","18141",7629.6935,2,275,1,1,1,99,99,0,550,1,1,1,0,0,0,2,2,0
"20220902214600","18141",7629.6935,2,275,1,1,1,99,99,0,550,1,1,1,0,0,0,2,2,0
"20220902220000","0",4143.3353,2,120,1,1,1,99,99,0,240,1,1,0,0,0,2,2,2,0
"20220902220000","0",4143.3353,2,120,1,1,1,99,99,0,240,1,1,0,0,0,2,2,2,0
"20220902220900","0",3679.3341,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,1,2,0
"20220902220900","0",3679.3341,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,1,2,0
"20220902222200","0",5794.0609,2,499.5,99,99,99,99,99,99,999,99,1,0,2,0,0,1,0,0
"20220902222200","0",5794.0609,2,499.5,99,99,99,99,99,99,999,99,1,0,2,0,0,1,0,0
"20220902223700","0",4182.2124,4,249.75,99,99,99,99,99,99,999,99,1,0,0,0,1,0,2,0
"20220902223700","0",4182.2124,4,249.75,99,99,99,99,99,99,999,99,1,0,0,0,1,0,2,0
"20220902223700","0",4182.2124,4,249.75,99,99,99,99,99,99,999,99,1,0,0,0,1,0,2,0
"20220902223700","0",4182.2124,4,249.75,99,99,99,99,99,99,999,99,1,0,0,0,1,0,2,0
"20220902224100","0",2842.0211,1,30,1,1,1,1,1,0,30,1,1,0,0,0,1,1,0,0
"20220902224500","18141",3630.6986,2,150,1,1,1,99,99,0,300,1,1,0,0,0,0,2,2,0
"20220902224500","18141",3630.6986,2,150,1,1,1,99,99,0,300,1,1,0,0,0,0,2,2,0
"20220902226600","0",6118.2085,4,90,1,1,1,99,99,0,360,1,2,0,0,2,0,2,2,0
"20220902226600","0",6118.2085,4,90,1,1,1,99,99,0,360,1,2,0,0,2,0,2,2,0
"20220902226600","0",6118.2085,4,90,1,1,1,99,99,0,360,1,2,0,0,2,0,2,2,0
"20220902226600","0",6118.2085,4,90,1,1,1,99,99,0,360,1,2,0,0,2,0,2,2,0
"20220902228900","0",2886.4668,2,95,3,3,2,2,3,6,190,3,1,0,0,0,2,0,0,0
"20220902228900","0",2886.4668,2,95,3,3,2,2,3,6,190,3,1,0,0,0,2,0,0,0
"20220902230500","18019",3500.2388,5,30,1,2,1,1,2,1,150,1,2,5,0,0,0,0,2,0
"20220902230500","18019",3500.2388,5,30,1,2,1,1,2,1,150,1,2,5,0,0,0,0,2,0
"20220902230500","18019",3500.2388,5,30,1,2,1,1,2,1,150,1,2,5,0,0,0,0,2,0
"20220902230500","18019",3500.2388,5,30,1,2,1,1,2,1,150,1,2,5,0,0,0,0,2,0
"20220902230500","18019",3500.2388,5,30,1,2,1,1,2,1,150,1,2,5,0,0,0,0,2,0
"20220902235500","0",3400.2852,1,140,1,1,1,99,99,0,140,1,1,0,0,0,1,1,0,0
"20220902236300","0",7539.586,1,350,1,1,2,1,1,0,350,1,1,0,0,0,0,1,0,0
"20220902236400","0",6118.2085,1,120,1,1,1,99,99,0,120,1,1,0,0,0,0,1,0,0
"20220902237900","0",7069.817,4,249.75,99,99,99,99,99,99,999,99,1,0,4,2,0,2,2,0
"20220902237900","0",7069.817,4,249.75,99,99,99,99,99,99,999,99,1,0,4,2,0,2,2,0
"20220902237900","0",7069.817,4,249.75,99,99,99,99,99,99,999,99,1,0,4,2,0,2,2,0
"20220902237900","0",7069.817,4,249.75,99,99,99,99,99,99,999,99,1,0,4,2,0,2,2,0
"20220902239700","18019",4115.7682,2,60,1,1,2,1,1,0,120,1,1,0,0,0,2,0,0,0
"20220902239700","18019",4115.7682,2,60,1,1,2,1,1,0,120,1,1,0,0,0,2,0,0,0
"20220902244000","0",2886.4668,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,2,0
"20220902244000","0",2886.4668,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,2,0
"20220902244800","0",5804.2756,3,76.6666666666667,1,1,1,99,99,0,230,1,1,0,0,2,0,0,0,0
"20220902244800","0",5804.2756,3,76.6666666666667,1,1,1,99,99,0,230,1,1,0,0,2,0,0,0,0
"20220902244800","0",5804.2756,3,76.6666666666667,1,1,1,99,99,0,230,1,1,0,0,2,0,0,0,0
"20220902246900","0",2725.2342,2,50,3,2,2,2,2,6,100,3,1,0,0,0,2,0,2,0
"20220902246900","0",2725.2342,2,50,3,2,2,2,2,6,100,3,1,0,0,0,2,0,2,0
"20220902247500","0",5193.6836,2,499.5,99,99,99,99,99,99,999,99,2,0,0,1,0,1,0,0
"20220902247500","0",5193.6836,2,499.5,99,99,99,99,99,99,999,99,2,0,0,1,0,1,0,0
"20220902247600","0",5136.4477,3,0,1,1,1,1,1,0,0,1,2,2,2,1,0,0,2,0
"20220902247600","0",5136.4477,3,0,1,1,1,1,1,0,0,1,2,2,2,1,0,0,2,0
"20220902247600","0",5136.4477,3,0,1,1,1,1,1,0,0,1,2,2,2,1,0,0,2,0
"20220902249100","18019",4101.2432,2,115,1,1,1,99,99,0,230,1,1,0,0,0,0,0,2,0
"20220902249100","18019",4101.2432,2,115,1,1,1,99,99,0,230,1,1,0,0,0,0,0,2,0
"20220902250900","0",2725.2342,2,0,1,1,1,99,99,0,0,1,1,0,0,0,2,1,2,0
"20220902250900","0",2725.2342,2,0,1,1,1,99,99,0,0,1,1,0,0,0,2,1,2,0
"20220902252000","18063",4234.7176,1,70,1,1,2,1,1,0,70,1,0,0,0,0,0,1,0,0
"20220902252800","18063",3669.3224,1,210,1,1,1,99,99,0,210,1,1,0,0,0,1,1,0,0
"20220902252900","0",3210.3518,1,60,1,1,1,99,99,0,60,1,1,0,0,0,1,0,0,0
"20220902254300","0",3705.7488,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,0,0,0
"20220902254300","0",3705.7488,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,0,0,0
"20220902254500","0",3512.6902,1,40,1,1,2,1,1,0,40,1,1,0,0,0,0,0,0,0
"20220902256600","0",2900.7685,1,40,1,1,1,1,1,0,40,1,1,0,0,0,1,0,0,0
"20220902257300","0",6812.5225,2,499.5,99,99,99,99,99,99,999,99,2,0,0,1,0,0,0,0
"20220902257300","0",6812.5225,2,499.5,99,99,99,99,99,99,999,99,2,0,0,1,0,0,0,0
"20220902257700","0",2900.7685,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,2,0
"20220902257700","0",2900.7685,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,2,0
"20220902258400","0",3315.4793,3,46.6666666666667,2,3,1,2,3,4,140,2,1,1,0,0,2,0,0,0
"20220902258400","0",3315.4793,3,46.6666666666667,2,3,1,2,3,4,140,2,1,1,0,0,2,0,0,0
"20220902258400","0",3315.4793,3,46.6666666666667,2,3,1,2,3,4,140,2,1,1,0,0,2,0,0,0
"20220902260800","0",3826.3519,1,260,1,1,1,1,1,0,260,1,0,0,0,0,0,0,0,0
"20220902261800","0",6483.6667,3,50,98,98,1,96,96,98,150,98,2,1,0,2,0,0,0,0
"20220902261800","0",6483.6667,3,50,98,98,1,96,96,98,150,98,2,1,0,2,0,0,0,0
"20220902261800","0",6483.6667,3,50,98,98,1,96,96,98,150,98,2,1,0,2,0,0,0,0
"20220902263500","0",6436.6599,2,215,3,3,2,3,2,6,430,3,2,0,0,1,0,0,0,0
"20220902263500","0",6436.6599,2,215,3,3,2,3,2,6,430,3,2,0,0,1,0,0,0,0
"20220902264000","0",3540.268,3,166.666666666667,1,1,1,99,99,0,500,1,2,0,0,1,0,2,2,0
"20220902264000","0",3540.268,3,166.666666666667,1,1,1,99,99,0,500,1,2,0,0,1,0,2,2,0
"20220902264000","0",3540.268,3,166.666666666667,1,1,1,99,99,0,500,1,2,0,0,1,0,2,2,0
"20220902264100","0",2878.1722,2,65,1,1,1,99,99,0,130,1,1,0,0,0,2,0,2,0
"20220902264100","0",2878.1722,2,65,1,1,1,99,99,0,130,1,1,0,0,0,2,0,2,0
"20220902267600","0",3297.2352,4,75,1,1,1,99,99,0,300,1,1,0,0,1,0,2,2,0
"20220902267600","0",3297.2352,4,75,1,1,1,99,99,0,300,1,1,0,0,1,0,2,2,0
"20220902267600","0",3297.2352,4,75,1,1,1,99,99,0,300,1,1,0,0,1,0,2,2,0
"20220902267600","0",3297.2352,4,75,1,1,1,99,99,0,300,1,1,0,0,1,0,2,2,0
"20220902268200","0",3297.2352,2,115,1,1,1,99,99,0,230,1,1,0,0,0,0,1,2,0
"20220902268200","0",3297.2352,2,115,1,1,1,99,99,0,230,1,1,0,0,0,0,1,2,0
"20220902269700","0",3086.3311,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,0,0
"20220902269700","0",3086.3311,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,0,0
"20220902270500","0",6436.6599,2,499.5,99,99,99,99,99,99,999,99,1,1,1,0,0,1,0,0
"20220902270500","0",6436.6599,2,499.5,99,99,99,99,99,99,999,99,1,1,1,0,0,1,0,0
"20220902270600","0",2999.8016,3,20,1,1,1,99,99,0,60,1,2,0,0,1,2,0,2,0
"20220902270600","0",2999.8016,3,20,1,1,1,99,99,0,60,1,2,0,0,1,2,0,2,0
"20220902270600","0",2999.8016,3,20,1,1,1,99,99,0,60,1,2,0,0,1,2,0,2,0
"20220902270700","0",6812.5225,2,0,1,1,1,99,99,0,0,1,1,0,0,0,0,1,2,0
"20220902270700","0",6812.5225,2,0,1,1,1,99,99,0,0,1,1,0,0,0,0,1,2,0
"20220902272300","0",5528.2124,3,66.6666666666667,1,2,2,1,2,1,200,1,1,0,0,1,0,0,2,0
"20220902272300","0",5528.2124,3,66.6666666666667,1,2,2,1,2,1,200,1,1,0,0,1,0,0,2,0
"20220902272300","0",5528.2124,3,66.6666666666667,1,2,2,1,2,1,200,1,1,0,0,1,0,0,2,0
"20220902274300","0",4297.467,3,43.3333333333333,1,1,1,99,99,0,130,1,0,0,3,0,0,1,3,0
"20220902274300","0",4297.467,3,43.3333333333333,1,1,1,99,99,0,130,1,0,0,3,0,0,1,3,0
"20220902274300","0",4297.467,3,43.3333333333333,1,1,1,99,99,0,130,1,0,0,3,0,0,1,3,0
"20220902274900","18089",4101.2432,2,95,1,1,1,99,99,0,190,1,1,0,0,0,0,0,2,0
"20220902274900","18089",4101.2432,2,95,1,1,1,99,99,0,190,1,1,0,0,0,0,0,2,0
"20220902275800","0",2901.4966,2,0,1,1,1,1,1,0,0,1,1,0,0,0,2,1,2,0
"20220902275800","0",2901.4966,2,0,1,1,1,1,1,0,0,1,1,0,0,0,2,1,2,0
"20220902276200","18089",3931.094,4,45,3,1,1,2,2,6,180,3,3,4,0,0,0,0,2,0
"20220902276200","18089",3931.094,4,45,3,1,1,2,2,6,180,3,3,4,0,0,0,0,2,0
"20220902276200","18089",3931.094,4,45,3,1,1,2,2,6,180,3,3,4,0,0,0,0,2,0
"20220902276200","18089",3931.094,4,45,3,1,1,2,2,6,180,3,3,4,0,0,0,0,2,0
"20220902276700","0",3649.6037,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,1,1,2,0
"20220902276700","0",3649.6037,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,1,1,2,0
"20220902277500","18039",2670.3961,2,275,1,1,2,1,1,0,550,1,1,0,0,0,2,2,2,0
"20220902277500","18039",2670.3961,2,275,1,1,2,1,1,0,550,1,1,0,0,0,2,2,2,0
"20220902277600","18105",4998.752,3,86.6666666666667,1,1,2,1,1,0,260,1,1,0,0,1,0,2,0,0
"20220902277600","18105",4998.752,3,86.6666666666667,1,1,2,1,1,0,260,1,1,0,0,1,0,2,0,0
"20220902277600","18105",4998.752,3,86.6666666666667,1,1,2,1,1,0,260,1,1,0,0,1,0,2,0,0
"20220902278000","0",3119.0746,1,60,1,1,1,99,99,0,60,1,0,0,0,0,1,0,0,0
"20220902280500","0",6078.6457,3,56.6666666666667,1,1,1,99,99,0,170,1,1,0,0,1,0,2,2,0
"20220902280500","0",6078.6457,3,56.6666666666667,1,1,1,99,99,0,170,1,1,0,0,1,0,2,2,0
"20220902280500","0",6078.6457,3,56.6666666666667,1,1,1,99,99,0,170,1,1,0,0,1,0,2,2,0
"20220902282100","18039",3131.0686,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,1,1,2,0
"20220902282100","18039",3131.0686,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,1,1,2,0
"20220902282400","0",2901.4966,1,999,99,99,99,99,99,99,999,99,1,0,0,0,1,0,0,0
"20220902282900","0",5444.4555,4,249.75,99,99,99,99,99,99,999,99,2,3,0,1,0,1,2,0
"20220902282900","0",5444.4555,4,249.75,99,99,99,99,99,99,999,99,2,3,0,1,0,1,2,0
"20220902282900","0",5444.4555,4,249.75,99,99,99,99,99,99,999,99,2,3,0,1,0,1,2,0
"20220902282900","0",5444.4555,4,249.75,99,99,99,99,99,99,999,99,2,3,0,1,0,1,2,0
"20220902283100","0",3025.837,2,75,1,1,1,99,99,0,150,1,1,0,0,0,2,0,2,0
"20220902283100","0",3025.837,2,75,1,1,1,99,99,0,150,1,1,0,0,0,2,0,2,0
"20220902283200","18105",3414.1965,1,130,1,1,1,99,99,0,130,1,0,1,0,0,0,1,0,0
"20220902285200","18089",5593.6723,5,199.8,99,99,99,99,99,99,999,99,2,5,0,3,0,1,2,0
"20220902285200","18089",5593.6723,5,199.8,99,99,99,99,99,99,999,99,2,5,0,3,0,1,2,0
"20220902285200","18089",5593.6723,5,199.8,99,99,99,99,99,99,999,99,2,5,0,3,0,1,2,0
"20220902285200","18089",5593.6723,5,199.8,99,99,99,99,99,99,999,99,2,5,0,3,0,1,2,0
"20220902285200","18089",5593.6723,5,199.8,99,99,99,99,99,99,999,99,2,5,0,3,0,1,2,0
"20220902286600","0",3730.4705,1,130,1,1,1,1,1,0,130,1,0,0,0,0,1,0,0,0
"20220902287200","18039",3131.0686,2,0,1,1,1,99,99,0,0,1,1,0,0,0,2,0,2,0
"20220902287200","18039",3131.0686,2,0,1,1,1,99,99,0,0,1,1,0,0,0,2,0,2,0
"20220902287500","0",3649.1312,3,83.3333333333333,1,1,1,1,1,0,250,1,2,0,0,2,0,1,0,0
"20220902287500","0",3649.1312,3,83.3333333333333,1,1,1,1,1,0,250,1,2,0,0,2,0,1,0,0
"20220902287500","0",3649.1312,3,83.3333333333333,1,1,1,1,1,0,250,1,2,0,0,2,0,1,0,0
"20220902287700","18089",6229.2027,2,75,3,4,2,2,2,9,150,3,1,0,2,0,0,1,2,0
"20220902287700","18089",6229.2027,2,75,3,4,2,2,2,9,150,3,1,0,2,0,0,1,2,0
"20220902288100","0",5906.8885,4,87.5,1,1,1,99,99,0,350,1,2,0,0,2,0,2,2,0
"20220902288100","0",5906.8885,4,87.5,1,1,1,99,99,0,350,1,2,0,0,2,0,2,2,0
"20220902288100","0",5906.8885,4,87.5,1,1,1,99,99,0,350,1,2,0,0,2,0,2,2,0
"20220902288100","0",5906.8885,4,87.5,1,1,1,99,99,0,350,1,2,0,0,2,0,2,2,0
"20220902290600","0",2856.8195,1,130,1,1,1,1,1,0,130,1,1,0,0,0,1,1,0,0
"20220902291300","18039",7764.8185,4,77.5,3,4,2,2,2,6,310,3,2,4,0,2,0,2,0,0
"20220902291300","18039",7764.8185,4,77.5,3,4,2,2,2,6,310,3,2,4,0,2,0,2,0,0
"20220902291300","18039",7764.8185,4,77.5,3,4,2,2,2,6,310,3,2,4,0,2,0,2,0,0
"20220902291300","18039",7764.8185,4,77.5,3,4,2,2,2,6,310,3,2,4,0,2,0,2,0,0
"20220902292600","18039",3220.8841,3,150,1,2,1,2,2,2,450,1,1,2,0,0,2,2,2,0
"20220902292600","18039",3220.8841,3,150,1,2,1,2,2,2,450,1,1,2,0,0,2,2,2,0
"20220902292600","18039",3220.8841,3,150,1,2,1,2,2,2,450,1,1,2,0,0,2,2,2,0
"20220902294200","0",6160.0216,3,333,99,99,99,99,99,99,999,99,1,0,0,1,1,2,2,0
"20220902294200","0",6160.0216,3,333,99,99,99,99,99,99,999,99,1,0,0,1,1,2,2,0
"20220902294200","0",6160.0216,3,333,99,99,99,99,99,99,999,99,1,0,0,1,1,2,2,0
"20220902295300","0",3025.837,2,130,1,1,1,99,99,0,260,1,1,0,0,0,2,0,2,0
"20220902295300","0",3025.837,2,130,1,1,1,99,99,0,260,1,1,0,0,0,2,0,2,0
"20220902297900","18039",5220.7271,5,60,1,2,2,2,1,1,300,1,2,0,0,4,0,1,2,0
"20220902297900","18039",5220.7271,5,60,1,2,2,2,1,1,300,1,2,0,0,4,0,1,2,0
"20220902297900","18039",5220.7271,5,60,1,2,2,2,1,1,300,1,2,0,0,4,0,1,2,0
"20220902297900","18039",5220.7271,5,60,1,2,2,2,1,1,300,1,2,0,0,4,0,1,2,0
"20220902297900","18039",5220.7271,5,60,1,2,2,2,1,1,300,1,2,0,0,4,0,1,2,0
"20220902299500","18039",6433.6025,5,10,1,1,1,99,99,0,50,1,3,0,0,3,0,0,2,0
"20220902299500","18039",6433.6025,5,10,1,1,1,99,99,0,50,1,3,0,0,3,0,0,2,0
"20220902299500","18039",6433.6025,5,10,1,1,1,99,99,0,50,1,3,0,0,3,0,0,2,0
"20220902299500","18039",6433.6025,5,10,1,1,1,99,99,0,50,1,3,0,0,3,0,0,2,0
"20220902299500","18039",6433.6025,5,10,1,1,1,99,99,0,50,1,3,0,0,3,0,0,2,0
"20220902300400","0",3499.6309,2,115,1,1,1,99,99,0,230,1,1,0,0,0,0,0,2,0
"20220902300400","0",3499.6309,2,115,1,1,1,99,99,0,230,1,1,0,0,0,0,0,2,0
"20220902301800","0",5220.7271,6,61.6666666666667,3,4,2,3,3,7,370,3,3,0,0,4,0,1,2,0
"20220902301800","0",5220.7271,6,61.6666666666667,3,4,2,3,3,7,370,3,3,0,0,4,0,1,2,0
"20220902301800","0",5220.7271,6,61.6666666666667,3,4,2,3,3,7,370,3,3,0,0,4,0,1,2,0
"20220902301800","0",5220.7271,6,61.6666666666667,3,4,2,3,3,7,370,3,3,0,0,4,0,1,2,0
"20220902301800","0",5220.7271,6,61.6666666666667,3,4,2,3,3,7,370,3,3,0,0,4,0,1,2,0
"20220902301800","0",5220.7271,6,61.6666666666667,3,4,2,3,3,7,370,3,3,0,0,4,0,1,2,0
"20220902303000","18089",3530.9435,3,333,99,99,99,99,99,99,999,99,1,3,0,0,2,0,2,0
"20220902303000","18089",3530.9435,3,333,99,99,99,99,99,99,999,99,1,3,0,0,2,0,2,0
"20220902303000","18089",3530.9435,3,333,99,99,99,99,99,99,999,99,1,3,0,0,2,0,2,0
"20220902303100","0",2986.788,4,77.5,1,2,2,2,1,2,310,1,1,4,0,2,0,0,2,0
"20220902303100","0",2986.788,4,77.5,1,2,2,2,1,2,310,1,1,4,0,2,0,0,2,0
"20220902303100","0",2986.788,4,77.5,1,2,2,2,1,2,310,1,1,4,0,2,0,0,2,0
"20220902303100","0",2986.788,4,77.5,1,2,2,2,1,2,310,1,1,4,0,2,0,0,2,0
"20220902304000","0",2564.5672,1,999,99,99,99,99,99,99,999,99,1,0,0,0,1,0,1,0
"20220902304800","0",2564.5672,1,999,99,99,99,99,99,99,999,99,1,0,0,0,1,1,0,0
"20220902305600","0",2752.2522,1,20,1,1,1,1,1,0,20,1,1,0,0,0,0,0,0,0
"20220902306600","0",2767.4807,1,90,3,4,3,3,3,7,90,3,1,0,0,0,1,0,0,0
"20220902307300","0",2955.1153,3,130,1,1,1,99,99,0,390,1,1,0,0,0,1,0,2,0
"20220902307300","0",2955.1153,3,130,1,1,1,99,99,0,390,1,1,0,0,0,1,0,2,0
"20220902307300","0",2955.1153,3,130,1,1,1,99,99,0,390,1,1,0,0,0,1,0,2,0
"20220902307900","0",2752.2522,1,999,99,99,99,99,99,99,999,99,1,0,0,0,0,0,0,0
"20220902308600","0",2760.3801,1,50,1,1,1,99,99,0,50,1,0,0,0,0,1,1,0,0
"20220902309300","0",2574.0274,1,999,99,99,99,99,99,99,999,99,1,0,0,0,0,0,0,0
"20220902309500","0",2726.6677,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,1,2,0
